county,imprinted_id,timestamp,contest_count,round1_contest_count,round2_contest_count,primary_round,discrepancy_count,delta_seconds
Huerfano,102-131-13,2025-11-19 09:31:26.146337,13,13,13,1,0,51.240901
Gunnison,103-7-15,2025-11-19 09:31:32.567411,4,4,4,1,0,28.50046
Sedgwick,102-10-3,2025-11-19 09:31:57.294308,6,6,6,1,0,51.106114
Huerfano,102-132-11,2025-11-19 09:31:58.769878,3,3,3,1,0,32.623541
Grand,102-16-27,2025-11-19 09:32:00.445742,6,6,6,1,0,36.107494
Gunnison,103-7-23,2025-11-19 09:32:16.667503,3,3,3,1,0,44.100092
Sedgwick,102-10-11,2025-11-19 09:32:17.916306,11,11,11,1,0,20.621998
Huerfano,102-139-14,2025-11-19 09:32:30.455874,3,3,3,1,0,31.685996
Washington,102-10-19,2025-11-19 09:32:38.832604,8,8,8,1,0,415.826478
Grand,102-19-36,2025-11-19 09:32:41.851968,6,6,6,1,0,41.406226
Phillips,102-33-10,2025-11-19 09:32:47.723646,2,2,2,1,0,90.366015
Gunnison,103-7-35,2025-11-19 09:32:49.884245,4,4,4,1,0,33.216742
Sedgwick,102-10-37,2025-11-19 09:33:04.262731,4,4,4,1,0,46.346425
Huerfano,102-139-15,2025-11-19 09:33:18.847478,7,7,7,1,0,48.391604
Gunnison,103-7-37,2025-11-19 09:33:19.933697,4,4,4,1,0,30.049452
Gunnison,103-8-5,2025-11-19 09:33:40.390650,3,3,3,1,0,20.456953
Sedgwick,102-11-1,2025-11-19 09:33:42.094715,4,4,4,1,0,37.831984
Gunnison,103-8-24,2025-11-19 09:33:58.133193,10,10,10,1,0,17.742543
Sedgwick,102-11-4,2025-11-19 09:34:06.512340,5,5,5,1,0,24.417625
Gunnison,103-8-26,2025-11-19 09:34:14.502269,2,2,2,1,0,16.369076
Phillips,102-35-6,2025-11-19 09:34:25.810973,4,4,4,1,0,98.087327
Sedgwick,102-11-8,2025-11-19 09:34:30.910598,6,6,6,1,0,24.398258
Huerfano,102-146-2,2025-11-19 09:34:31.579482,7,7,7,1,0,72.732004
Gunnison,103-9-47,2025-11-19 09:34:38.132974,3,3,3,1,0,23.630705
Sedgwick,102-11-14,2025-11-19 09:34:56.732409,4,4,4,1,0,25.821811
Gunnison,103-10-14,2025-11-19 09:35:00.486973,3,3,3,1,0,22.353999
Huerfano,102-146-6,2025-11-19 09:35:10.752285,5,5,5,1,0,39.172803
Sedgwick,102-11-17,2025-11-19 09:35:21.118258,7,7,7,1,0,24.385849
Gunnison,103-10-17,2025-11-19 09:35:23.874608,10,10,10,1,0,23.387635
Huerfano,102-148-3,2025-11-19 09:35:32.699160,1,1,1,1,0,21.946875
Gunnison,103-10-28,2025-11-19 09:35:42.834909,3,3,3,1,0,18.960301
Prowers,102-37-7,2025-11-19 09:35:47.472734,8,8,8,1,0,64365.367862
Sedgwick,102-11-26,2025-11-19 09:35:50.767938,4,4,4,1,0,29.64968
Gunnison,103-10-45,2025-11-19 09:36:02.054175,3,3,3,1,0,19.219266
Sedgwick,102-11-48,2025-11-19 09:36:11.160008,4,4,4,1,0,20.39207
Huerfano,102-150-14,2025-11-19 09:36:29.821384,3,3,3,1,0,57.122224
Gunnison,103-10-48,2025-11-19 09:36:31.438311,4,4,4,1,0,29.384136
Phillips,102-37-12,2025-11-19 09:36:33.308847,4,4,4,1,0,127.497874
Gunnison,103-11-10,2025-11-19 09:36:52.571687,3,3,3,1,0,21.133376
Grand,102-21-73,2025-11-19 09:37:07.207249,6,6,6,1,0,265.355281
Sedgwick,102-12-29,2025-11-19 09:37:11.773775,6,6,6,1,0,60.613767
Gunnison,103-11-13,2025-11-19 09:37:14.353796,4,4,4,1,0,21.782109
Huerfano,102-153-6,2025-11-19 09:37:21.819932,8,8,8,1,0,51.998548
Gunnison,103-11-17,2025-11-19 09:37:29.292679,2,2,2,1,0,14.938883
Sedgwick,102-12-33,2025-11-19 09:37:33.384020,4,4,4,1,0,21.610245
Phillips,102-38-22,2025-11-19 09:37:37.898958,2,2,2,1,0,64.590111
Grand,102-24-1,2025-11-19 09:37:39.881828,6,6,6,1,0,32.674579
Gunnison,103-11-18,2025-11-19 09:37:45.022705,3,3,3,1,0,15.730026
Gunnison,103-12-44,2025-11-19 09:38:07.425826,3,3,3,1,0,22.403121
Huerfano,102-154-4,2025-11-19 09:38:08.335197,7,7,7,1,0,46.515265
Gunnison,103-13-30,2025-11-19 09:38:25.252483,3,3,3,1,0,17.826657
Sedgwick,102-12-38,2025-11-19 09:38:29.121672,4,4,4,1,0,55.737652
Saguache,102-40-14,2025-11-19 09:38:36.248122,4,4,4,1,0,63327.927632
Gunnison,103-13-36,2025-11-19 09:38:43.679946,3,3,3,1,0,18.427463
Huerfano,102-154-24,2025-11-19 09:38:52.904780,7,7,7,1,0,44.569583
Grand,102-27-53,2025-11-19 09:39:10.018501,6,6,6,1,0,90.136673
Sedgwick,102-13-9,2025-11-19 09:39:13.415677,4,4,4,1,0,44.294005
Gunnison,103-15-9,2025-11-19 09:39:20.773815,3,3,3,1,0,37.093869
Huerfano,102-155-10,2025-11-19 09:39:24.669673,3,3,3,1,0,31.764893
Gunnison,103-15-38,2025-11-19 09:39:34.787474,2,2,2,1,0,14.013659
Sedgwick,102-13-19,2025-11-19 09:39:37.293108,5,5,5,1,0,23.877431
Phillips,102-42-23,2025-11-19 09:39:42.037785,10,10,10,1,0,124.138827
Grand,102-28-42,2025-11-19 09:39:52.267861,6,6,6,1,0,42.24936
Huerfano,102-157-9,2025-11-19 09:40:05.046010,3,3,3,1,0,40.376337
Sedgwick,102-13-29,2025-11-19 09:40:20.924329,4,4,4,1,0,43.631221
Gunnison,103-16-23,2025-11-19 09:40:25.577222,4,4,4,1,0,50.789748
Huerfano,102-157-23,2025-11-19 09:40:37.503070,3,3,3,1,0,32.45706
Sedgwick,102-13-32,2025-11-19 09:40:40.733608,2,2,2,1,0,19.809279
Grand,102-29-5,2025-11-19 09:40:42.355431,6,6,6,1,0,50.08757
Gunnison,103-16-25,2025-11-19 09:40:45.521605,3,3,3,1,0,19.944383
Sedgwick,102-13-38,2025-11-19 09:40:53.525990,12,12,12,1,0,12.792382
Gunnison,103-16-47,2025-11-19 09:40:59.760289,2,2,2,1,0,14.238684
Rio Grande,102-44-10,2025-11-19 09:41:08.325259,6,6,6,1,0,65275.48663
Sedgwick,102-13-49,2025-11-19 09:41:15.953563,5,5,5,1,0,22.427573
Gunnison,103-18-3,2025-11-19 09:41:27.856680,4,4,4,1,0,28.096391
Sedgwick,102-14-13,2025-11-19 09:41:50.025958,11,11,11,1,0,34.072395
Gunnison,103-18-40,2025-11-19 09:41:54.223589,4,4,4,1,0,26.366909
Huerfano,102-161-22,2025-11-19 09:41:54.607773,3,3,3,1,1,77.104703
Phillips,102-44-14,2025-11-19 09:42:07.133399,4,4,4,1,0,145.095614
Gunnison,103-18-43,2025-11-19 09:42:11.607999,3,3,3,1,0,17.38441
Huerfano,102-162-19,2025-11-19 09:42:24.865354,3,3,3,1,0,30.257581
Gunnison,103-19-25,2025-11-19 09:42:30.840326,3,3,3,1,0,19.232327
Huerfano,102-163-6,2025-11-19 09:42:55.084640,3,3,3,1,0,30.219286
Gunnison,103-20-9,2025-11-19 09:42:58.042853,4,4,4,1,0,27.202527
Jefferson,103-20-23,2025-11-19 09:43:16.423008,7,7,7,1,0,77956.421541
Grand,102-30-21,2025-11-19 09:43:17.622858,6,6,6,1,0,155.267427
Phillips,102-47-13,2025-11-19 09:43:18.790249,4,4,4,1,0,71.65685
Sedgwick,102-14-18,2025-11-19 09:43:23.707304,5,5,5,1,0,93.681346
Huerfano,102-164-16,2025-11-19 09:43:38.226747,5,5,5,1,0,43.142107
Gunnison,103-20-24,2025-11-19 09:43:40.015289,4,4,4,1,0,41.972436
Grand,102-30-25,2025-11-19 09:43:50.008096,6,6,6,1,0,32.385238
Sedgwick,102-14-20,2025-11-19 09:43:55.858513,4,4,4,1,0,32.151209
Gunnison,103-20-36,2025-11-19 09:44:04.806361,4,4,4,1,0,24.791072
Phillips,102-50-2,2025-11-19 09:44:14.931324,2,2,2,1,0,56.141075
Gunnison,103-20-47,2025-11-19 09:44:21.609627,3,3,3,1,0,16.803266
Sedgwick,102-14-25,2025-11-19 09:44:22.810463,19,19,19,1,0,26.95195
Huerfano,102-164-18,2025-11-19 09:44:29.810348,7,7,7,1,0,51.583601
Grand,102-30-50,2025-11-19 09:44:32.408125,7,7,7,1,0,42.400029
Phillips,102-50-3,2025-11-19 09:44:43.019220,7,7,7,1,0,28.087896
Montrose,103-21-5,2025-11-19 09:44:44.324419,13,13,13,1,0,81069.561088
Sedgwick,102-14-26,2025-11-19 09:44:47.798922,4,4,4,1,0,24.988459
Gunnison,103-21-12,2025-11-19 09:45:07.162022,4,4,4,1,0,45.552395
Grand,102-32-54,2025-11-19 09:45:09.355342,6,6,6,1,0,36.947217
Washington,102-50-6,2025-11-19 09:45:12.552426,16,16,16,1,0,753.719822
Gunnison,103-21-37,2025-11-19 09:45:24.574316,3,3,3,1,0,17.412294
Sedgwick,102-15-10,2025-11-19 09:45:28.084779,4,4,4,1,0,40.285857
Huerfano,102-174-1,2025-11-19 09:45:31.912266,5,5,5,1,0,62.101918
Sedgwick,102-15-15,2025-11-19 09:45:39.851780,5,5,5,1,0,11.767001
Gunnison,103-21-50,2025-11-19 09:45:41.778292,3,3,3,1,0,17.203976
Gunnison,103-22-24,2025-11-19 09:45:58.961362,3,3,3,1,0,17.18307
Sedgwick,102-15-21,2025-11-19 09:46:04.766718,4,4,4,1,0,24.914938
San Miguel,102-51-4,2025-11-19 09:46:08.882060,14,14,14,1,0,1007.281926
Grand,102-32-74,2025-11-19 09:46:11.208374,8,8,8,1,0,61.853032
Gunnison,103-23-10,2025-11-19 09:46:16.085907,3,3,3,1,0,17.124545
Sedgwick,102-15-24,2025-11-19 09:46:28.468186,4,4,4,1,0,23.701468
Gunnison,103-23-24,2025-11-19 09:46:33.816966,3,3,3,1,0,17.731059
Huerfano,102-70-10,2025-11-19 09:46:35.980493,3,3,3,1,0,64.068227
Phillips,102-51-5,2025-11-19 09:46:39.550874,2,2,2,1,0,116.531654
Grand,102-33-41,2025-11-19 09:46:46.306621,6,6,6,1,0,35.098247
Sedgwick,102-15-25,2025-11-19 09:46:53.573872,4,4,4,1,0,25.105686
Gunnison,103-23-31,2025-11-19 09:46:54.413716,3,3,3,1,0,20.59675
Huerfano,102-70-11,2025-11-19 09:47:13.019775,3,3,3,1,0,37.039282
Sedgwick,102-15-35,2025-11-19 09:47:17.427971,18,18,18,1,0,23.854099
Grand,102-36-94,2025-11-19 09:47:22.851331,6,6,6,1,0,36.54471
Sedgwick,102-15-44,2025-11-19 09:47:36.789835,4,4,4,1,0,19.361864
Huerfano,102-73-14,2025-11-19 09:47:50.801061,3,3,3,1,0,37.781286
Washington,102-37-2,2025-11-19 09:47:57.459437,8,8,8,1,0,164.907011
Sedgwick,102-15-46,2025-11-19 09:48:01.277497,4,4,4,1,0,24.487662
Gunnison,103-25-41,2025-11-19 09:48:02.756359,4,4,4,1,0,68.342643
Phillips,102-52-19,2025-11-19 09:48:13.302946,4,4,4,1,0,93.752072
Gunnison,103-25-42,2025-11-19 09:48:20.546993,3,3,3,1,0,17.790634
Rio Blanco,102-73-16,2025-11-19 09:48:29.740835,5,5,5,1,0,65679.550911
Jefferson,102-38-77,2025-11-19 09:48:32.839837,12,12,12,1,0,316.416829
Gunnison,103-26-20,2025-11-19 09:48:34.989599,2,2,2,1,0,14.442606
Gunnison,103-26-48,2025-11-19 09:48:48.783860,2,2,2,1,0,13.794261
Huerfano,102-77-3,2025-11-19 09:49:15.097765,7,7,7,1,0,84.296704
Gunnison,103-27-31,2025-11-19 09:49:17.100589,2,2,2,1,0,28.316729
Yuma,102-53-8,2025-11-19 09:49:39.444916,6,6,6,1,0,1936.877572
Gunnison,103-28-33,2025-11-19 09:49:44.478674,3,3,3,1,0,27.378085
Huerfano,102-77-14,2025-11-19 09:50:00.142192,7,7,7,1,0,45.044427
Gunnison,103-29-10,2025-11-19 09:50:10.412094,3,3,3,1,0,25.93342
Phillips,102-54-9,2025-11-19 09:50:40.948825,4,4,4,1,0,147.645879
Gunnison,103-29-13,2025-11-19 09:50:41.511139,3,3,3,1,0,31.099045
Huerfano,102-79-10,2025-11-19 09:50:50.123726,5,5,5,1,0,49.981534
Gunnison,103-30-12,2025-11-19 09:51:00.460984,3,3,3,1,0,18.949845
Gunnison,103-30-48,2025-11-19 09:51:16.978494,3,3,3,1,0,16.51751
Huerfano,102-80-4,2025-11-19 09:51:30.880443,5,5,5,1,0,40.756717
Gunnison,103-31-3,2025-11-19 09:51:35.013044,3,3,3,1,0,18.03455
Grand,102-40-65,2025-11-19 09:51:40.794344,6,6,6,1,0,257.943013
Phillips,102-1-12,2025-11-19 09:51:42.376680,2,2,2,1,0,61.427855
Gunnison,103-31-35,2025-11-19 09:51:50.865377,3,3,3,1,0,15.852333
Gunnison,103-32-18,2025-11-19 09:52:13.280029,3,3,3,1,0,22.414652
Grand,102-41-9,2025-11-19 09:52:30.461977,8,8,8,1,0,49.667633
Gunnison,103-32-39,2025-11-19 09:52:34.345315,4,4,4,1,0,21.065286
Gunnison,103-33-6,2025-11-19 09:52:53.496359,3,3,3,1,0,19.151044
Grand,102-41-29,2025-11-19 09:53:09.168163,7,7,7,1,0,38.706186
Montrose,103-33-26,2025-11-19 09:53:10.879982,12,12,12,1,0,506.555563
Gunnison,103-33-30,2025-11-19 09:53:25.527475,2,2,2,1,0,32.031116
Gunnison,103-34-17,2025-11-19 09:53:40.002094,2,2,2,1,0,14.474619
Grand,102-41-39,2025-11-19 09:53:45.009656,7,7,7,1,0,35.841493
Gunnison,103-34-27,2025-11-19 09:54:06.597309,4,4,4,1,0,26.595215
Grand,102-41-59,2025-11-19 09:54:22.741458,6,6,6,1,0,37.731802
Gunnison,103-34-44,2025-11-19 09:54:27.680639,4,4,4,1,0,21.08333
Grand,102-43-75,2025-11-19 09:55:09.710562,7,7,7,1,0,46.969104
Gunnison,103-35-4,2025-11-19 09:55:35.950426,4,4,4,1,0,68.269787
Grand,102-43-97,2025-11-19 09:55:44.229322,6,6,6,1,0,34.51876
Gunnison,103-35-44,2025-11-19 09:56:00.718243,3,3,3,1,0,24.767817
Grand,102-44-61,2025-11-19 09:56:18.237166,6,6,6,1,0,34.007844
Grand,102-45-26,2025-11-19 09:56:35.667868,1,1,1,1,0,17.430702
Grand,102-45-29,2025-11-19 09:56:47.829585,1,1,1,1,0,12.161717
San Miguel,102-46-10,2025-11-19 09:57:00.789348,6,6,6,1,0,651.907288
Grand,102-49-43,2025-11-19 09:57:12.412979,1,1,1,1,0,24.583394
Grand,102-49-45,2025-11-19 09:57:22.775121,1,1,1,1,0,10.362142
Grand,102-51-3,2025-11-19 09:58:07.696531,1,1,1,1,0,44.92141
Grand,102-56-45,2025-11-19 09:58:19.709672,1,1,1,1,0,12.013141
Gunnison,103-36-2,2025-11-19 09:58:20.016161,3,3,3,1,0,139.297918
Grand,102-60-33,2025-11-19 09:58:30.055293,1,1,1,1,0,10.345621
Morgan,102-63-34,2025-11-19 09:58:41.815601,3,3,3,1,0,2241.778512
Gunnison,103-36-9,2025-11-19 09:58:52.587152,3,3,3,1,0,32.570991
Gunnison,103-36-32,2025-11-19 09:59:08.638701,3,3,3,1,0,16.051549
Grand,102-68-79,2025-11-19 09:59:22.360582,6,6,6,1,0,52.305289
Grand,102-70-20,2025-11-19 09:59:57.733690,6,6,6,1,0,35.373108
Grand,102-70-52,2025-11-19 10:00:35.138079,6,6,6,1,0,37.404389
Gunnison,103-36-42,2025-11-19 10:01:35.622978,4,4,4,1,0,146.984277
Gunnison,103-37-8,2025-11-19 10:01:57.888155,4,4,4,1,0,22.265177
Gunnison,103-37-10,2025-11-19 10:02:13.021654,3,3,3,1,0,15.133499
Gunnison,103-37-21,2025-11-19 10:02:26.505943,3,3,3,1,0,13.484289
Grand,102-71-5,2025-11-19 10:02:28.932668,6,6,6,1,0,113.794589
Gunnison,103-37-50,2025-11-19 10:02:50.822046,4,4,4,1,0,24.316103
Grand,102-74-4,2025-11-19 10:03:04.512613,6,6,6,1,0,35.579945
Gunnison,103-39-30,2025-11-19 10:03:09.552200,3,3,3,1,0,18.730154
Gunnison,103-40-17,2025-11-19 10:03:20.986934,2,2,2,1,0,11.434734
Grand,102-75-10,2025-11-19 10:03:44.149629,7,7,7,1,0,39.637016
Gunnison,103-41-25,2025-11-19 10:03:53.473144,2,2,2,1,0,32.48621
Gunnison,103-41-36,2025-11-19 10:04:08.619005,3,3,3,1,0,15.145861
Grand,102-76-89,2025-11-19 10:04:18.776254,6,6,6,1,0,34.626625
Gunnison,103-42-3,2025-11-19 10:04:38.056840,3,3,3,1,0,29.437835
Gunnison,103-42-23,2025-11-19 10:05:01.762418,4,4,4,1,0,23.705578
Gunnison,103-43-42,2025-11-19 10:05:20.506055,3,3,3,1,0,18.743637
Gunnison,103-44-3,2025-11-19 10:05:41.676018,3,3,3,1,0,21.169963
Gunnison,103-44-11,2025-11-19 10:05:59.606424,3,3,3,1,0,17.930406
Montezuma,102-83-17,2025-11-19 10:06:06.822847,9,9,9,1,0,66363.123369
Gunnison,103-44-13,2025-11-19 10:06:21.341984,4,4,4,1,0,21.73556
Gunnison,103-44-17,2025-11-19 10:06:39.190066,3,3,3,1,0,17.848082
Grand,102-83-52,2025-11-19 10:06:45.258876,4,4,4,1,0,146.482622
Grand,102-87-28,2025-11-19 10:07:30.186868,8,8,8,1,0,44.927992
Gunnison,103-44-20,2025-11-19 10:07:52.825622,4,4,4,1,0,73.635556
Gunnison,103-44-24,2025-11-19 10:08:10.241122,3,3,3,1,0,17.4155
Grand,102-87-85,2025-11-19 10:08:11.650127,4,4,4,1,0,41.463259
Gunnison,103-45-6,2025-11-19 10:08:34.157427,3,3,3,1,0,23.916305
Gunnison,103-45-11,2025-11-19 10:08:58.145279,4,4,4,1,0,23.987852
Gunnison,103-46-5,2025-11-19 10:09:26.091532,4,4,4,1,0,27.946253
Grand,102-92-22,2025-11-19 10:09:36.053610,8,8,8,1,0,84.403483
Gunnison,103-46-8,2025-11-19 10:09:50.044344,4,4,4,1,0,23.952812
Gunnison,103-46-29,2025-11-19 10:10:04.295506,2,2,2,1,0,14.251162
Gunnison,103-46-44,2025-11-19 10:10:30.419706,4,4,4,1,0,26.1242
Gunnison,103-48-11,2025-11-19 10:10:47.045796,3,3,3,1,0,16.62609
Gunnison,103-48-42,2025-11-19 10:11:01.509370,2,2,2,1,0,14.463574
Gunnison,103-49-2,2025-11-19 10:11:26.386524,4,4,4,1,0,24.877154
Gunnison,103-49-8,2025-11-19 10:11:43.913784,3,3,3,1,0,17.52726
Weld,102-2-44,2025-11-19 10:11:48.749793,10,10,10,1,0,80641.965107
Gunnison,103-49-29,2025-11-19 10:12:07.286466,4,4,4,1,0,23.372682
Delta,102-2-50,2025-11-19 10:12:17.333930,4,4,4,1,0,
Gunnison,103-49-44,2025-11-19 10:12:24.442982,3,3,3,1,0,17.156516
Gunnison,103-50-24,2025-11-19 10:12:44.663714,4,4,4,1,0,20.220732
Gunnison,103-50-29,2025-11-19 10:13:01.042668,3,3,3,1,0,16.378954
Lake,102-3-24,2025-11-19 10:13:11.079519,12,12,12,1,0,4125.603892
Gunnison,103-51-10,2025-11-19 10:13:18.494541,3,3,3,1,0,17.451873
San Miguel,102-5-30,2025-11-19 10:13:32.709076,12,12,12,1,0,991.919728
Gunnison,103-52-16,2025-11-19 10:13:44.601705,4,4,4,1,0,26.107164
Delta,102-5-39,2025-11-19 10:13:52.237098,4,4,4,1,0,94.903168
Gunnison,103-55-1,2025-11-19 10:14:05.855863,3,3,3,1,0,21.254158
Gunnison,103-55-2,2025-11-19 10:14:21.660540,3,3,3,1,0,15.804677
Delta,102-9-42,2025-11-19 10:14:31.164030,9,9,9,1,0,38.926932
Gunnison,103-55-20,2025-11-19 10:14:40.611819,3,3,3,1,0,18.951279
Delta,102-10-35,2025-11-19 10:15:04.456604,10,10,10,1,0,33.292574
Gunnison,103-55-22,2025-11-19 10:15:05.972291,3,3,3,1,0,25.360472
Grand,102-97-6,2025-11-19 10:15:07.359631,4,4,4,1,0,331.306021
Delta,102-11-10,2025-11-19 10:15:57.438765,10,10,10,1,0,52.982161
Grand,102-98-29,2025-11-19 10:16:09.532319,18,18,18,1,0,62.172688
Delta,102-14-27,2025-11-19 10:16:28.579198,9,9,9,1,0,31.140433
San Miguel,102-15-40,2025-11-19 10:17:37.764307,12,12,12,1,0,245.055231
Delta,102-15-41,2025-11-19 10:18:08.724846,9,9,9,1,0,100.145648
Delta,102-15-49,2025-11-19 10:18:50.828357,9,9,9,1,0,42.103511
Delta,102-17-27,2025-11-19 10:19:19.885896,9,9,9,1,0,29.057539
Delta,102-18-2,2025-11-19 10:19:55.135571,5,5,5,1,0,35.249675
Delta,102-19-15,2025-11-19 10:20:18.619193,5,5,5,1,0,23.483622
Delta,102-22-33,2025-11-19 10:20:51.366385,8,8,8,1,0,32.747192
Delta,102-22-45,2025-11-19 10:21:12.057120,5,5,5,1,0,20.690735
Arapahoe,106-202-23,2025-11-19 10:21:52.789472,9,9,9,1,0,
Morgan,102-24-24,2025-11-19 10:21:53.256863,12,12,12,1,0,1391.441262
Delta,102-24-39,2025-11-19 10:22:26.072098,10,10,10,1,0,74.014978
Arapahoe,106-206-9,2025-11-19 10:23:08.040628,10,10,10,1,0,75.251156
Delta,102-24-43,2025-11-19 10:23:11.949735,9,9,9,1,0,45.877637
Arapahoe,101-5-39,2025-11-19 10:23:13.881913,10,10,10,1,0,5.841285
Moffat,102-25-3,2025-11-19 10:23:37.116673,22,22,22,1,0,70617.646963
Arapahoe,106-219-42,2025-11-19 10:23:51.536503,5,5,5,1,0,37.65459
Arapahoe,107-227-62,2025-11-19 10:23:54.693880,10,10,10,1,0,3.157377
Delta,102-27-3,2025-11-19 10:24:12.944988,9,9,9,1,0,60.995253
Delta,102-31-23,2025-11-19 10:24:28.930550,4,4,4,1,0,15.985562
Arapahoe,101-19-5,2025-11-19 10:24:45.491620,7,7,7,1,0,50.79774
Delta,102-31-27,2025-11-19 10:24:56.743559,4,4,4,1,0,27.813009
Arapahoe,107-234-30,2025-11-19 10:25:13.971622,10,10,10,1,1,28.480002
Delta,102-32-41,2025-11-19 10:25:16.548109,4,4,4,1,0,19.80455
Arapahoe,106-234-23,2025-11-19 10:25:21.249493,10,10,10,1,0,7.277871
Gunnison,103-56-1,2025-11-19 10:25:23.411965,3,3,3,1,0,617.439674
Washington,102-33-5,2025-11-19 10:25:43.205647,5,5,5,1,0,2265.74621
Arapahoe,107-245-31,2025-11-19 10:26:01.370741,6,6,6,1,0,40.121248
Arapahoe,106-234-54,2025-11-19 10:26:05.120721,5,5,5,1,0,3.74998
Gunnison,103-56-12,2025-11-19 10:26:21.123776,2,2,2,1,0,57.711811
Delta,102-34-28,2025-11-19 10:26:23.693126,9,9,9,1,0,67.145017
Delta,102-36-27,2025-11-19 10:26:44.113062,11,11,11,1,0,20.419936
Arapahoe,107-248-41,2025-11-19 10:26:47.023024,7,7,7,1,0,41.902303
Delta,102-40-24,2025-11-19 10:26:58.024615,4,4,4,1,0,13.911553
Arapahoe,106-236-78,2025-11-19 10:27:18.774066,10,10,10,1,0,31.751042
Delta,102-40-33,2025-11-19 10:27:19.058082,4,4,4,1,0,21.033467
Arapahoe,107-255-6,2025-11-19 10:27:26.052746,7,7,7,1,0,7.27868
Delta,102-42-27,2025-11-19 10:27:33.732996,4,4,4,1,0,14.674914
Delta,102-42-41,2025-11-19 10:27:52.255940,4,4,4,1,0,18.522944
Arapahoe,107-256-93,2025-11-19 10:28:07.770892,6,6,6,1,0,41.718146
Delta,102-43-6,2025-11-19 10:28:08.714531,4,4,4,1,0,16.458591
San Miguel,102-44-26,2025-11-19 10:28:24.130469,7,7,7,1,0,646.366162
Gunnison,103-57-27,2025-11-19 10:28:30.504569,3,3,3,1,0,129.380793
Delta,102-44-43,2025-11-19 10:28:39.227785,4,4,4,1,0,30.513254
Arapahoe,106-245-92,2025-11-19 10:28:44.035776,11,11,11,1,0,36.264884
Gunnison,103-58-15,2025-11-19 10:28:56.034653,3,3,3,1,0,25.530084
Delta,102-45-43,2025-11-19 10:28:58.362741,4,4,4,1,0,19.134956
Delta,102-49-6,2025-11-19 10:29:12.646434,4,4,4,1,0,14.283693
Gunnison,103-58-38,2025-11-19 10:29:15.405524,4,4,4,1,0,19.370871
Delta,102-51-8,2025-11-19 10:29:30.303308,4,4,4,1,0,17.656874
San Miguel,102-52-25,2025-11-19 10:29:47.525832,11,11,11,1,0,83.395363
Gunnison,103-60-49,2025-11-19 10:29:54.058785,4,4,4,1,0,38.653261
Arapahoe,106-247-15,2025-11-19 10:30:02.970108,6,6,6,1,0,78.934332
Rio Blanco,102-53-11,2025-11-19 10:30:05.300881,4,4,4,1,0,2495.560046
Gunnison,103-62-41,2025-11-19 10:30:18.322737,4,4,4,1,0,24.263952
Delta,102-53-42,2025-11-19 10:30:24.453304,4,4,4,1,0,54.149996
Delta,102-56-9,2025-11-19 10:30:42.024012,4,4,4,1,0,17.570708
Gunnison,103-63-37,2025-11-19 10:30:42.556440,3,3,3,1,0,24.233703
Arapahoe,107-265-37,2025-11-19 10:30:44.081790,10,10,10,1,1,41.111682
San Miguel,102-56-12,2025-11-19 10:30:56.016653,8,8,8,1,0,68.490821
Gunnison,103-63-38,2025-11-19 10:30:56.806783,2,2,2,1,0,14.250343
Arapahoe,101-39-44,2025-11-19 10:30:58.134209,5,5,5,1,0,14.052419
Gunnison,103-63-46,2025-11-19 10:31:12.060870,2,2,2,1,0,15.254087
Delta,102-57-20,2025-11-19 10:31:14.040654,4,4,4,1,0,32.016642
Arapahoe,107-285-70,2025-11-19 10:31:28.316557,10,10,10,1,0,30.182348
Arapahoe,106-247-82,2025-11-19 10:31:31.535604,10,10,10,1,0,3.219047
San Miguel,102-57-21,2025-11-19 10:31:32.689654,8,8,8,1,0,36.673001
Gunnison,103-64-5,2025-11-19 10:31:32.958800,4,4,4,1,0,20.89793
Delta,102-57-48,2025-11-19 10:31:51.130321,4,4,4,1,0,37.089667
Gunnison,103-64-45,2025-11-19 10:32:00.354763,4,4,4,1,0,27.395963
Lincoln,102-58-2,2025-11-19 10:32:05.207954,5,5,5,1,0,5875.127273
Arapahoe,101-74-88,2025-11-19 10:32:06.887770,10,10,10,1,0,35.352166
Arapahoe,105-184-16,2025-11-19 10:32:10.029352,6,6,6,1,0,3.141582
Delta,102-58-38,2025-11-19 10:32:21.564734,4,4,4,1,0,30.434413
Arapahoe,107-291-35,2025-11-19 10:32:23.800645,10,10,10,1,0,13.771293
Gunnison,103-65-19,2025-11-19 10:32:24.981019,3,3,3,1,0,24.626256
Delta,102-59-41,2025-11-19 10:32:37.152322,4,4,4,1,0,15.587588
Gunnison,103-65-26,2025-11-19 10:32:41.194358,3,3,3,1,0,16.213339
Arapahoe,106-250-23,2025-11-19 10:32:42.274897,8,8,8,1,0,18.474252
Delta,102-59-43,2025-11-19 10:32:54.190711,4,4,4,1,0,17.038389
Gunnison,103-65-29,2025-11-19 10:32:58.478031,3,3,3,1,0,17.283673
Arapahoe,107-324-80,2025-11-19 10:33:02.615632,6,6,6,1,0,20.340735
Arapahoe,101-74-92,2025-11-19 10:33:08.031408,10,10,10,1,0,5.415776
Delta,102-61-46,2025-11-19 10:33:09.859542,4,4,4,1,0,15.668831
Gunnison,103-65-45,2025-11-19 10:33:13.673844,3,3,3,1,0,15.195813
Gunnison,103-66-4,2025-11-19 10:33:29.142016,3,3,3,1,0,15.468172
Delta,102-63-46,2025-11-19 10:33:33.362294,4,4,4,1,0,23.502752
