county,imprinted_id,contest_name,round,selection
KitCarson,101-126-22,,,
KitCarson,101-128-25,,,
KitCarson,101-130-18,,,
KitCarson,101-135-7,,,
KitCarson,101-139-22,,,
KitCarson,101-14-14,,,
KitCarson,101-14-19,,,
KitCarson,101-14-24,,,
KitCarson,101-14-8,,,
KitCarson,101-141-18,,,
KitCarson,101-142-25,,,
KitCarson,101-143-11,,,
KitCarson,101-146-22,,,
KitCarson,101-146-24,,,
KitCarson,101-148-6,,,
KitCarson,101-149-10,,,
KitCarson,101-152-24,,,
KitCarson,101-155-14,,,
KitCarson,101-157-1,,,
KitCarson,101-157-3,,,
KitCarson,101-159-1,,,
KitCarson,101-16-6,,,
KitCarson,101-160-2,,,
KitCarson,101-161-22,,,
KitCarson,101-161-24,,,
KitCarson,101-166-15,,,
KitCarson,101-166-2,,,
KitCarson,101-17-18,,,
KitCarson,101-17-2,,,
KitCarson,101-21-18,,,
KitCarson,101-21-5,,,
KitCarson,101-23-1,,,
KitCarson,101-25-15,,,
KitCarson,101-25-25,,,
KitCarson,101-27-7,,,
KitCarson,101-29-9,,,
KitCarson,101-3-3,,,
KitCarson,101-30-1,,,
KitCarson,101-31-22,,,
KitCarson,101-32-10,,,
KitCarson,101-39-2,,,
KitCarson,101-4-23,,,
KitCarson,101-41-19,,,
KitCarson,101-44-23,,,
KitCarson,101-45-11,,,
KitCarson,101-45-23,,,
KitCarson,101-45-4,,,
KitCarson,101-47-22,,,
KitCarson,101-48-13,,,
KitCarson,101-49-12,,,
KitCarson,101-50-15,,,
KitCarson,101-54-3,,,
KitCarson,101-56-6,,,
KitCarson,101-57-11,,,
KitCarson,101-57-6,,,
KitCarson,101-58-2,,,
KitCarson,101-59-13,,,
KitCarson,101-6-12,,,
KitCarson,101-65-1,,,
KitCarson,101-65-11,,,
KitCarson,101-66-20,,,
KitCarson,101-66-6,,,
KitCarson,101-68-20,,,
KitCarson,101-69-2,,,
KitCarson,101-69-4,,,
KitCarson,101-7-2,,,
KitCarson,101-75-7,,,
KitCarson,101-76-20,,,
KitCarson,101-76-25,,,
KitCarson,101-8-6,,,
KitCarson,101-80-16,,,
KitCarson,101-80-6,,,
KitCarson,101-82-11,,,
KitCarson,101-83-20,,,
KitCarson,101-83-9,,,
KitCarson,101-84-24,,,
KitCarson,101-85-9,,,
KitCarson,101-86-17,,,
KitCarson,101-87-16,,,
KitCarson,101-9-11,,,
KitCarson,101-93-10,,,
KitCarson,101-95-3,,,
KitCarson,101-96-8,,,
KitCarson,101-97-18,,,
KitCarson,101-97-21,,,
KitCarson,101-98-14,,,
KitCarson,101-98-16,,,
KitCarson,101-98-5,,,
LaPlata,102-126-18,,,
LaPlata,102-158-15,,,
LaPlata,102-181-13,,,
LaPlata,102-210-1,,,
LaPlata,102-224-19,,,
LaPlata,102-236-10,,,
LaPlata,102-249-17,,,
LaPlata,102-249-23,,,
LaPlata,102-286-17,,,
LaPlata,102-310-15,,,
LaPlata,102-326-17,,,
LaPlata,102-343-3,,,
LaPlata,102-386-21,,,
LaPlata,102-389-10,,,
LaPlata,102-390-23,,,
LaPlata,102-441-25,,,
LaPlata,102-47-13,,,
LaPlata,102-472-19,,,
LaPlata,102-481-4,,,
LaPlata,102-488-10,,,
LaPlata,102-573-24,,,
LaPlata,102-58-25,,,
LaPlata,102-596-24,,,
LaPlata,102-647-5,,,
LaPlata,102-672-17,,,
LaPlata,102-682-17,,,
LaPlata,102-689-15,,,
LaPlata,102-691-14,,,
LaPlata,102-703-8,,,
LaPlata,102-713-23,,,
LaPlata,102-741-10,,,
LaPlata,102-82-12,,,
LaPlata,103-151-17,,,
LaPlata,103-177-23,,,
LaPlata,103-18-16,,,
LaPlata,103-187-13,,,
LaPlata,103-190-19,,,
LaPlata,103-199-19,,,
LaPlata,103-237-12,,,
LaPlata,103-237-6,,,
LaPlata,103-240-6,,,
LaPlata,103-249-16,,,
LaPlata,103-252-18,,,
LaPlata,103-259-22,,,
LaPlata,103-281-22,,,
LaPlata,103-298-20,,,
LaPlata,103-299-6,,,
LaPlata,103-325-6,,,
LaPlata,103-343-11,,,
LaPlata,103-369-24,,,
LaPlata,103-399-20,,,
LaPlata,103-420-13,,,
LaPlata,103-450-3,,,
LaPlata,103-481-21,,,
LaPlata,103-491-1,,,
LaPlata,103-542-14,,,
LaPlata,103-548-24,,,
LaPlata,103-554-13,,,
LaPlata,103-560-13,,,
LaPlata,103-605-3,,,
LaPlata,103-608-25,,,
LaPlata,103-613-6,,,
LaPlata,103-659-12,,,
LaPlata,103-67-7,,,
LaPlata,103-696-13,,,
Lake,102-1-5,Lake County School District R-1 Ballot Issue 4A,1,52
Lake,102-104-21,Lake County School District R-1 Ballot Issue 4A,1,33
Lake,102-104-24,Lake County School District R-1 Ballot Issue 4A,1,62
Lake,102-104-6,Lake County School District R-1 Ballot Issue 4A,1,114
Lake,102-105-17,Lake County School District R-1 Ballot Issue 4A,1,65
Lake,102-11-25,Lake County School District R-1 Ballot Issue 4A,1,82
Lake,102-110-21,Lake County School District R-1 Ballot Issue 4A,1,53
Lake,102-110-7,Lake County School District R-1 Ballot Issue 4A,1,80
Lake,102-112-3,Lake County School District R-1 Ballot Issue 4A,1,61
Lake,102-113-2,Lake County School District R-1 Ballot Issue 4A,1,111
Lake,102-117-9,Lake County School District R-1 Ballot Issue 4A,1,15
Lake,102-12-6,Lake County School District R-1 Ballot Issue 4A,1,22
Lake,102-120-1,Lake County School District R-1 Ballot Issue 4A,1,1
Lake,102-121-9,Lake County School District R-1 Ballot Issue 4A,1,16
Lake,102-122-15,Lake County School District R-1 Ballot Issue 4A,1,50
Lake,102-124-2,Lake County School District R-1 Ballot Issue 4A,1,69
Lake,102-126-10,Lake County School District R-1 Ballot Issue 4A,1,31
Lake,102-127-12,Lake County School District R-1 Ballot Issue 4A,1,46
Lake,102-130-12,Lake County School District R-1 Ballot Issue 4A,1,45
Lake,102-131-25,Lake County School District R-1 Ballot Issue 4A,1,67
Lake,102-131-5,Lake County School District R-1 Ballot Issue 4A,1,94
Lake,102-137-25,Lake County School District R-1 Ballot Issue 4A,1,103
Lake,102-142-2,Lake County School District R-1 Ballot Issue 4A,1,58
Lake,102-144-15,Lake County School District R-1 Ballot Issue 4A,1,35
Lake,102-145-23,Lake County School District R-1 Ballot Issue 4A,1,47
Lake,102-147-13,Lake County School District R-1 Ballot Issue 4A,1,79
Lake,102-149-12,Lake County School District R-1 Ballot Issue 4A,1,54
Lake,102-149-21,Lake County School District R-1 Ballot Issue 4A,1,107
Lake,102-15-11,Lake County School District R-1 Ballot Issue 4A,1,88
Lake,102-150-20,Lake County School District R-1 Ballot Issue 4A,1,89
Lake,102-152-3,Lake County School District R-1 Ballot Issue 4A,1,36
Lake,102-153-9,Lake County School District R-1 Ballot Issue 4A,1,113
Lake,102-154-12,Lake County School District R-1 Ballot Issue 4A,1,48
Lake,102-160-6,Lake County School District R-1 Ballot Issue 4A,1,10
Lake,102-161-42,Lake County School District R-1 Ballot Issue 4A,1,39
Lake,102-17-2,Lake County School District R-1 Ballot Issue 4A,1,66
Lake,102-18-25,Lake County School District R-1 Ballot Issue 4A,1,38
Lake,102-19-22,Lake County School District R-1 Ballot Issue 4A,1,57
Lake,102-20-22,Lake County School District R-1 Ballot Issue 4A,1,71
Lake,102-21-25,Lake County School District R-1 Ballot Issue 4A,1,5
Lake,102-22-7,Lake County School District R-1 Ballot Issue 4A,1,93
Lake,102-23-21,Lake County School District R-1 Ballot Issue 4A,1,60
Lake,102-23-4,Lake County School District R-1 Ballot Issue 4A,1,24
Lake,102-25-23,Lake County School District R-1 Ballot Issue 4A,1,59
Lake,102-27-12,Lake County School District R-1 Ballot Issue 4A,1,86
Lake,102-28-18,Lake County School District R-1 Ballot Issue 4A,1,75
Lake,102-3-14,Lake County School District R-1 Ballot Issue 4A,1,68
Lake,102-31-12,Lake County School District R-1 Ballot Issue 4A,1,104
Lake,102-32-13,Lake County School District R-1 Ballot Issue 4A,1,78
Lake,102-33-14,Lake County School District R-1 Ballot Issue 4A,1,64
Lake,102-33-2,Lake County School District R-1 Ballot Issue 4A,1,49
Lake,102-33-4,Lake County School District R-1 Ballot Issue 4A,1,77
Lake,102-34-18,Lake County School District R-1 Ballot Issue 4A,1,20
Lake,102-34-5,Lake County School District R-1 Ballot Issue 4A,1,30
Lake,102-35-19,Lake County School District R-1 Ballot Issue 4A,1,56
Lake,102-35-6,Lake County School District R-1 Ballot Issue 4A,1,102
Lake,102-37-1,Lake County School District R-1 Ballot Issue 4A,1,98
Lake,102-37-24,Lake County School District R-1 Ballot Issue 4A,1,112
Lake,102-38-15,Lake County School District R-1 Ballot Issue 4A,1,27
Lake,102-39-18,Lake County School District R-1 Ballot Issue 4A,1,9
Lake,102-4-23,Lake County School District R-1 Ballot Issue 4A,1,19
Lake,102-41-1,Lake County School District R-1 Ballot Issue 4A,1,13
Lake,102-41-6,Lake County School District R-1 Ballot Issue 4A,1,4
Lake,102-42-25,Lake County School District R-1 Ballot Issue 4A,1,81
Lake,102-45-12,Lake County School District R-1 Ballot Issue 4A,1,23
Lake,102-46-19,Lake County School District R-1 Ballot Issue 4A,1,95
Lake,102-47-17,Lake County School District R-1 Ballot Issue 4A,1,109
Lake,102-5-17,Lake County School District R-1 Ballot Issue 4A,1,25
Lake,102-54-11,Lake County School District R-1 Ballot Issue 4A,1,91
Lake,102-58-3,Lake County School District R-1 Ballot Issue 4A,1,99
Lake,102-59-4,Lake County School District R-1 Ballot Issue 4A,1,34
Lake,102-60-20,Lake County School District R-1 Ballot Issue 4A,1,26
Lake,102-60-25,Lake County School District R-1 Ballot Issue 4A,1,12
Lake,102-61-12,Lake County School District R-1 Ballot Issue 4A,1,55
Lake,102-61-15,Lake County School District R-1 Ballot Issue 4A,1,44
Lake,102-63-19,Lake County School District R-1 Ballot Issue 4A,1,17
Lake,102-66-21,Lake County School District R-1 Ballot Issue 4A,1,63
Lake,102-66-3,Lake County School District R-1 Ballot Issue 4A,1,6
Lake,102-66-5,Lake County School District R-1 Ballot Issue 4A,1,29
Lake,102-67-1,Lake County School District R-1 Ballot Issue 4A,1,37
Lake,102-67-6,Lake County School District R-1 Ballot Issue 4A,1,28
Lake,102-67-6,Lake County School District R-1 Ballot Issue 4A,1,32
Lake,102-68-3,Lake County School District R-1 Ballot Issue 4A,1,116
Lake,102-69-19,Lake County School District R-1 Ballot Issue 4A,1,2
Lake,102-71-12,Lake County School District R-1 Ballot Issue 4A,1,8
Lake,102-71-24,Lake County School District R-1 Ballot Issue 4A,1,72
Lake,102-73-7,Lake County School District R-1 Ballot Issue 4A,1,18
Lake,102-74-3,Lake County School District R-1 Ballot Issue 4A,1,101
Lake,102-74-7,Lake County School District R-1 Ballot Issue 4A,1,115
Lake,102-75-18,Lake County School District R-1 Ballot Issue 4A,1,21
Lake,102-78-4,Lake County School District R-1 Ballot Issue 4A,1,51
Lake,102-79-1,Lake County School District R-1 Ballot Issue 4A,1,100
Lake,102-81-1,Lake County School District R-1 Ballot Issue 4A,1,74
Lake,102-83-15,Lake County School District R-1 Ballot Issue 4A,1,42
Lake,102-83-4,Lake County School District R-1 Ballot Issue 4A,1,83
Lake,102-84-22,Lake County School District R-1 Ballot Issue 4A,1,3
Lake,102-84-5,Lake County School District R-1 Ballot Issue 4A,1,76
Lake,102-85-2,Lake County School District R-1 Ballot Issue 4A,1,92
Lake,102-87-16,Lake County School District R-1 Ballot Issue 4A,1,7
Lake,102-87-17,Lake County School District R-1 Ballot Issue 4A,1,40
Lake,102-89-18,Lake County School District R-1 Ballot Issue 4A,1,43
Lake,102-89-22,Lake County School District R-1 Ballot Issue 4A,1,96
Lake,102-9-15,Lake County School District R-1 Ballot Issue 4A,1,90
Lake,102-9-24,Lake County School District R-1 Ballot Issue 4A,1,14
Lake,102-9-3,Lake County School District R-1 Ballot Issue 4A,1,70
Lake,102-90-10,Lake County School District R-1 Ballot Issue 4A,1,73
Lake,102-90-18,Lake County School District R-1 Ballot Issue 4A,1,41
Lake,102-91-11,Lake County School District R-1 Ballot Issue 4A,1,105
Lake,102-91-9,Lake County School District R-1 Ballot Issue 4A,1,97
Lake,102-92-12,Lake County School District R-1 Ballot Issue 4A,1,85
Lake,102-94-1,Lake County School District R-1 Ballot Issue 4A,1,108
Lake,102-94-16,Lake County School District R-1 Ballot Issue 4A,1,87
Lake,102-94-8,Lake County School District R-1 Ballot Issue 4A,1,11
Lake,102-95-1,Lake County School District R-1 Ballot Issue 4A,1,117
Lake,102-95-15,Lake County School District R-1 Ballot Issue 4A,1,84
Lake,102-96-11,Lake County School District R-1 Ballot Issue 4A,1,106
Lake,102-98-8,Lake County School District R-1 Ballot Issue 4A,1,110
Larimer,101-111-120,Larimer County Clerk and Recorder,1,17
Larimer,101-148-179,Larimer County Clerk and Recorder,1,15
Larimer,101-149-103,Larimer County Clerk and Recorder,1,96
Larimer,101-150-149,Larimer County Clerk and Recorder,1,75
Larimer,101-162-79,Larimer County Clerk and Recorder,1,65
Larimer,101-178-150,Larimer County Clerk and Recorder,1,90
Larimer,101-186-33,Larimer County Clerk and Recorder,1,24
Larimer,101-209-194,,,
Larimer,101-21-88,Larimer County Clerk and Recorder,1,18
Larimer,101-231-171,Larimer County Clerk and Recorder,1,103
Larimer,101-234-150,Larimer County Clerk and Recorder,1,37
Larimer,101-241-15,Larimer County Clerk and Recorder,1,56
Larimer,101-42-169,Larimer County Clerk and Recorder,1,1
Larimer,101-49-65,Larimer County Clerk and Recorder,1,70
Larimer,101-55-27,Larimer County Clerk and Recorder,1,39
Larimer,101-8-152,Larimer County Clerk and Recorder,1,100
Larimer,101-93-22,Larimer County Clerk and Recorder,1,94
Larimer,102-153-155,,,
Larimer,102-166-6,Larimer County Clerk and Recorder,1,93
Larimer,102-188-1,Larimer County Clerk and Recorder,1,79
Larimer,102-241-171,Larimer County Clerk and Recorder,1,66
Larimer,102-53-137,Larimer County Clerk and Recorder,1,38
Larimer,103-113-12,Larimer County Clerk and Recorder,1,61
Larimer,103-127-181,,,
Larimer,103-137-8,Larimer County Clerk and Recorder,1,6
Larimer,103-139-198,Larimer County Clerk and Recorder,1,98
Larimer,103-140-105,Larimer County Clerk and Recorder,1,19
Larimer,103-167-51,Larimer County Clerk and Recorder,1,2
Larimer,103-43-27,Larimer County Clerk and Recorder,1,58
Larimer,103-60-2,Larimer County Clerk and Recorder,1,8
Larimer,103-63-94,Larimer County Clerk and Recorder,1,3
Larimer,103-72-120,,,
Larimer,103-78-145,Larimer County Clerk and Recorder,1,77
Larimer,104-127-44,,,
Larimer,104-139-23,Larimer County Clerk and Recorder,1,23
Larimer,104-152-106,Larimer County Clerk and Recorder,1,102
Larimer,104-159-94,,,
Larimer,104-200-169,Larimer County Clerk and Recorder,1,55
Larimer,104-205-51,Larimer County Clerk and Recorder,1,34
Larimer,104-207-175,,,
Larimer,104-81-91,Larimer County Clerk and Recorder,1,46
Larimer,105-103-134,Larimer County Clerk and Recorder,1,9
Larimer,105-142-14,Larimer County Clerk and Recorder,1,27
Larimer,105-150-32,,,
Larimer,105-153-161,Larimer County Clerk and Recorder,1,21
Larimer,105-169-76,,,
Larimer,105-171-166,Larimer County Clerk and Recorder,1,92
Larimer,105-181-170,,,
Larimer,105-24-165,Larimer County Clerk and Recorder,1,76
Larimer,105-55-190,Larimer County Clerk and Recorder,1,59
Larimer,105-59-61,Larimer County Clerk and Recorder,1,71
Larimer,105-99-99,Larimer County Clerk and Recorder,1,81
Larimer,106-102-156,Larimer County Clerk and Recorder,1,63
Larimer,106-119-16,Larimer County Clerk and Recorder,1,16
Larimer,106-12-24,Larimer County Clerk and Recorder,1,11
Larimer,106-12-4,Larimer County Clerk and Recorder,1,48
Larimer,106-121-151,,,
Larimer,106-137-26,Larimer County Clerk and Recorder,1,50
Larimer,106-27-154,Larimer County Clerk and Recorder,1,62
Larimer,106-35-38,Larimer County Clerk and Recorder,1,67
Larimer,106-4-35,Larimer County Clerk and Recorder,1,12
Larimer,106-5-169,Larimer County Clerk and Recorder,1,74
Larimer,106-58-164,,,
Larimer,106-61-189,,,
Larimer,106-77-122,Larimer County Clerk and Recorder,1,69
Larimer,106-78-133,,,
Larimer,106-93-12,Larimer County Clerk and Recorder,1,40
Larimer,107-110-78,,,
Larimer,107-123-66,Larimer County Clerk and Recorder,1,45
Larimer,107-133-171,,,
Larimer,107-18-77,Larimer County Clerk and Recorder,1,91
Larimer,107-23-98,Larimer County Clerk and Recorder,1,97
Larimer,107-97-143,Larimer County Clerk and Recorder,1,35
Larimer,108-121-102,Larimer County Clerk and Recorder,1,53
Larimer,108-13-162,Larimer County Clerk and Recorder,1,41
Larimer,108-21-188,,,
Larimer,108-52-157,Larimer County Clerk and Recorder,1,7
Larimer,108-57-117,Larimer County Clerk and Recorder,1,82
Larimer,108-63-136,,,
Larimer,108-76-155,Larimer County Clerk and Recorder,1,32
Larimer,108-94-115,,,
Larimer,109-106-84,Larimer County Clerk and Recorder,1,64
Larimer,109-158-137,Larimer County Clerk and Recorder,1,43
Larimer,109-164-29,Larimer County Clerk and Recorder,1,60
Larimer,109-166-127,Larimer County Clerk and Recorder,1,29
Larimer,109-174-110,Larimer County Clerk and Recorder,1,99
Larimer,109-94-186,Larimer County Clerk and Recorder,1,73
Larimer,110-143-56,Larimer County Clerk and Recorder,1,51
Larimer,110-174-24,,,
Larimer,110-184-50,Larimer County Clerk and Recorder,1,95
Larimer,110-209-15,Larimer County Clerk and Recorder,1,86
Larimer,110-214-123,,,
Larimer,110-222-44,Larimer County Clerk and Recorder,1,78
Larimer,110-31-162,Larimer County Clerk and Recorder,1,5
Larimer,110-31-188,,,
Larimer,110-34-177,Larimer County Clerk and Recorder,1,52
Larimer,110-45-162,Larimer County Clerk and Recorder,1,36
Larimer,110-55-69,,,
Larimer,110-66-34,Larimer County Clerk and Recorder,1,44
Larimer,110-83-28,Larimer County Clerk and Recorder,1,26
Larimer,111-110-23,,,
Larimer,111-144-144,Larimer County Clerk and Recorder,1,101
Larimer,111-189-95,Larimer County Clerk and Recorder,1,68
Larimer,111-193-18,Larimer County Clerk and Recorder,1,54
Larimer,111-196-122,,,
Larimer,111-21-82,Larimer County Clerk and Recorder,1,22
Larimer,111-263-4,Larimer County Clerk and Recorder,1,4
Larimer,111-34-73,Larimer County Clerk and Recorder,1,47
Larimer,111-75-142,Larimer County Clerk and Recorder,1,33
Larimer,112-107-107,Larimer County Clerk and Recorder,1,84
Larimer,112-132-132,Larimer County Clerk and Recorder,1,30
Larimer,112-145-87,,,
Larimer,112-156-131,Larimer County Clerk and Recorder,1,25
Larimer,112-188-11,Larimer County Clerk and Recorder,1,20
Larimer,112-190-37,Larimer County Clerk and Recorder,1,89
Larimer,112-237-12,,,
Larimer,112-237-40,Larimer County Clerk and Recorder,1,13
Larimer,112-243-195,,,
Larimer,112-249-2,Larimer County Clerk and Recorder,1,31
Larimer,112-251-179,Larimer County Clerk and Recorder,1,88
Larimer,112-298-108,Larimer County Clerk and Recorder,1,87
Larimer,112-306-4,Larimer County Clerk and Recorder,1,10
Larimer,112-398-1,Larimer County Clerk and Recorder,1,85
Larimer,112-4-84,Larimer County Clerk and Recorder,1,14
Larimer,112-40-58,Larimer County Clerk and Recorder,1,57
Larimer,112-49-60,Larimer County Clerk and Recorder,1,49
Larimer,112-49-63,Larimer County Clerk and Recorder,1,72
Larimer,112-57-82,Larimer County Clerk and Recorder,1,83
Larimer,112-6-24,Larimer County Clerk and Recorder,1,80
Larimer,112-65-193,Larimer County Clerk and Recorder,1,28
Larimer,112-67-189,Larimer County Clerk and Recorder,1,42
LasAnimas,102-10-23,,,
LasAnimas,102-100-46,,,
LasAnimas,102-106-43,,,
LasAnimas,102-115-35,,,
LasAnimas,102-116-23,,,
LasAnimas,102-123-8,,,
LasAnimas,102-124-2,,,
LasAnimas,102-124-34,,,
LasAnimas,102-132-18,,,
LasAnimas,102-133-20,,,
LasAnimas,102-134-38,,,
LasAnimas,102-134-45,,,
LasAnimas,102-145-21,,,
LasAnimas,102-145-38,,,
LasAnimas,102-146-19,,,
LasAnimas,102-18-9,,,
LasAnimas,102-19-31,,,
LasAnimas,102-23-14,,,
LasAnimas,102-23-22,,,
LasAnimas,102-24-43,,,
LasAnimas,102-25-9,,,
LasAnimas,102-27-10,,,
LasAnimas,102-34-36,,,
LasAnimas,102-35-39,,,
LasAnimas,102-37-44,,,
LasAnimas,102-42-7,,,
LasAnimas,102-51-40,,,
LasAnimas,102-52-2,,,
LasAnimas,102-55-37,,,
LasAnimas,102-6-24,,,
