county,imprinted_id,cvr_id,contests,rounds,other_pairs
SanMiguel,102-98-12,4587616,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
Summit,102-450-1,4841474,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 5th Judicial District;District Court Judge - 5th Judicial District - Olguin-Fresquez;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 2;State Board of Education Member - Congressional District 2;State Representative - District 13;Summit County Clerk and Recorder;Summit County Commissioner - District 1;Summit County Commissioner - District 2;Summit County Commissioner - District 3;Summit School District RE-1 Ballot Issue 4A,1;2;3,
Summit,102-556-2,4844174,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 5th Judicial District;District Court Judge - 5th Judicial District - Olguin-Fresquez;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 2;State Board of Education Member - Congressional District 2;State Representative - District 13;Summit County Clerk and Recorder;Summit County Commissioner - District 1;Summit County Commissioner - District 2;Summit County Commissioner - District 3;Summit School District RE-1 Ballot Issue 4A,1;2;3,
Teller,102-212-24,4614149,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 4th Judicial District;District Court Judge - 4th Judicial District - Bentley;District Court Judge - 4th Judicial District - Billings-Vela;District Court Judge - 4th Judicial District - Brady;District Court Judge - 4th Judicial District - Evig;District Court Judge - 4th Judicial District - Findorff;District Court Judge - 4th Judicial District - May;District Court Judge - 4th Judicial District - Moller;District Court Judge - 4th Judicial District - Shakes;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 7;State Representative - District 60;Teller County Ballot Question 1A;Teller County Ballot Question 1B;Teller County Commissioner District 1;Teller County Commissioner District 3;Teller County Treasurer;Ute Pass Regional Health Service District Ballot Issue 7A1,1;2;3,
Teller,102-277-9,4615660,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 4th Judicial District;District Court Judge - 4th Judicial District - Bentley;District Court Judge - 4th Judicial District - Billings-Vela;District Court Judge - 4th Judicial District - Brady;District Court Judge - 4th Judicial District - Evig;District Court Judge - 4th Judicial District - Findorff;District Court Judge - 4th Judicial District - May;District Court Judge - 4th Judicial District - Moller;District Court Judge - 4th Judicial District - Shakes;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 7;State Representative - District 60;Teller County Ballot Question 1A;Teller County Ballot Question 1B;Teller County Commissioner District 1;Teller County Commissioner District 3;Teller County Treasurer;Ute Pass Regional Health Service District Ballot Issue 7A1,1;2;3,
Teller,102-478-13,4620491,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 4th Judicial District;District Court Judge - 4th Judicial District - Bentley;District Court Judge - 4th Judicial District - Billings-Vela;District Court Judge - 4th Judicial District - Brady;District Court Judge - 4th Judicial District - Evig;District Court Judge - 4th Judicial District - Findorff;District Court Judge - 4th Judicial District - May;District Court Judge - 4th Judicial District - Moller;District Court Judge - 4th Judicial District - Shakes;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 7;State Representative - District 60;Teller County Ballot Question 1A;Teller County Ballot Question 1B;Teller County Commissioner District 1;Teller County Commissioner District 3;Teller County Treasurer;Ute Pass Regional Health Service District Ballot Issue 7A1,1;2;3,
Weld,101-144-79,4719235,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 19th Judicial District;District Court Judge - 19th Judicial District - Crowther;District Court Judge - 19th Judicial District - Esser;District Court Judge - 19th Judicial District - Taylor;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 8;State Board of Education Member - Congressional District 8;State Representative - District 64;State Senator - District 23;Weld County Commissioner - At-Large,1;2;3,
Weld,101-65-60,4673352,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);City of Fort Lupton Ballot Issue 2B;City of Fort Lupton Ballot Issue 2D;City of Fort Lupton Ballot Question 2C;City of Fort Lupton Ballot Question 2E;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 19th Judicial District;District Court Judge - 19th Judicial District - Crowther;District Court Judge - 19th Judicial District - Esser;District Court Judge - 19th Judicial District - Taylor;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 8;State Board of Education Member - Congressional District 8;State Representative - District 48;State Senator - District 13;Weld County Commissioner - At-Large;Weld County Commissioner - District 3;Weld County School District RE-8 Ballot Issue 5G Override;Weld County School District RE-8 Ballot Issue 5H Bonds,1;2;3,
Weld,102-49-26,4666658,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 19th Judicial District;District Court Judge - 19th Judicial District - Crowther;District Court Judge - 19th Judicial District - Esser;District Court Judge - 19th Judicial District - Taylor;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regional Transportation District Ballot Issue 7A;Regional Transportation District Director - District I;Representative to the 119th United States Congress - District 2;St. Vrain Valley School District RE-1J Ballot Issue 5C;State Board of Education Member - Congressional District 2;State Representative - District 19;State Senator - District 17;Town of Erie - Council Member District 3;Town of Erie Ballot Issue 3C;Town of Erie Mayor;Weld County Commissioner - At-Large;Weld County Commissioner - District 3,1;2;3,
Weld,103-117-55,4713008,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 19th Judicial District;District Court Judge - 19th Judicial District - Crowther;District Court Judge - 19th Judicial District - Esser;District Court Judge - 19th Judicial District - Taylor;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 8;State Board of Education Member - Congressional District 8;State Representative - District 48;Weld County Commissioner - At-Large;Weld County Commissioner - District 3;Weld County School District RE-8 Ballot Issue 5G Override;Weld County School District RE-8 Ballot Issue 5H Bonds,1;2;3,
Weld,103-212-20,4785307,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 19th Judicial District;District Court Judge - 19th Judicial District - Crowther;District Court Judge - 19th Judicial District - Esser;District Court Judge - 19th Judicial District - Taylor;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 4;State Board of Education Member - Congressional District 4;State Representative - District 63;Weld County Commissioner - At-Large;Weld County Commissioner - District 3,1;2;3,
